location_from,location_to,classification_from,classification_to,comment,skos_uri
153,NC,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
156,NZ,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
157,NI,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
158,NE,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
159,NG,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
160,NU,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
161,NF,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
116,KP,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
163,MP,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
162,NO,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
221,OM,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
165,PK,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
180,PW,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
299,PS,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
166,PA,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
168,PG,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
169,PY,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
170,PE,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
171,PH,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
172,PN,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
173,PL,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
174,PT,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
177,PR,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
179,QA,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
182,RE,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
183,RO,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
185,RU,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
184,RW,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
281,MF,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
244,WS,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
192,SM,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
193,ST,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
194,SA,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
195,SN,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
272,RS,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
196,SC,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
197,SL,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
200,SG,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
280,SX,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
199,SK,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
198,SI,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
25,SB,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
201,SO,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
202,ZA,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
271,GS,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
117,KR,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
277,SS,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
203,ES,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
38,LK,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
282,BL,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
187,SH,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
188,KN,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
189,LC,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
190,PM,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
191,VC,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
207,SR,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
260,SJ,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
210,SE,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
211,CH,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
212,SY,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
214,TW,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
208,TJ,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
215,TZ,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
216,TH,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
176,TL,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
217,TG,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
218,TK,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
219,TO,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
220,TT,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
222,TN,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
223,TR,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
213,TM,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
224,TC,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
227,TV,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
226,UG,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
230,UA,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
225,AE,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
229,GB,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
231,US,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
232,UM,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
240,VI,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
234,UY,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
235,UZ,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
155,VU,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
94,VA,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
236,VE,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
237,VN,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
243,WF,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
205,EH,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
249,YE,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
251,ZM,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
181,ZW,faostat,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
