location_from,location_to,classification_from,classification_to,comment,skos_uri
0421,BZ,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0284,BJ,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0413,BM,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0675,BT,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0516,BO,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0477,BQ,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0093,BA,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0391,BW,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0892,BV,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0508,BR,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0357,IO,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0468,VG,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0703,BN,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0068,BG,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0236,BF,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0328,BI,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0247,CV,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0696,KH,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0302,CM,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0404,CA,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0463,KY,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0306,CF,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0244,TD,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0512,CL,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0720,CN,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0834,CX,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0833,CC,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0480,CO,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0375,KM,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0318,CG,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0837,CK,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0436,CR,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0272,CI,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0092,HR,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0448,CU,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0475,CW,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0600,CY,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0061,CZ,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0008,DK,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0338,DJ,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0460,DM,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0456,DO,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0322,CD,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0500,EC,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0220,EG,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0428,SV,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0310,GQ,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0336,ER,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0053,EE,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0393,SZ,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0334,ET,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0025,FO,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0529,FK,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0815,FJ,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0032,FI,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0001,FR,geonumeric,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
0001,MC,geonumeric,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
0001,MF,geonumeric,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
0496,GF,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0822,PF,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0894,TF,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0314,GA,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0252,GM,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0076,GE,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0004,DE,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0276,GH,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0044,GI,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0009,GR,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0406,GL,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0473,GD,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0458,GP,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0831,GU,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0416,GT,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0260,GN,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0257,GW,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0488,GY,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0452,HT,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0835,HM,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0424,HN,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0740,HK,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0064,HU,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0024,IS,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0664,IN,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0700,ID,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0616,IR,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0612,IQ,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0007,IE,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0624,IL,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0005,IT,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0464,JM,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0732,JP,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0628,JO,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0079,KZ,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0346,KE,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0812,KI,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0095,XK,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0636,KW,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0083,KG,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0684,LA,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0054,LV,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0604,LB,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0395,LS,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0268,LR,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0216,LY,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0037,LI,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0055,LT,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0018,LU,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0743,MO,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0096,MK,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0370,MG,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0386,MW,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0701,MY,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0667,MV,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0232,ML,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0046,MT,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0824,MH,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0462,MQ,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0228,MR,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0373,MU,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0377,YT,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0412,MX,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0823,FM,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0074,MD,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0716,MN,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0097,ME,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0470,MS,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0204,MA,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0366,MZ,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0676,MM,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0389,NA,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0803,NR,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0672,NP,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0003,NL,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0809,NC,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0804,NZ,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0432,NI,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0240,NE,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0288,NG,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0838,NU,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0836,NF,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0724,KP,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0820,MP,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0028,NO,geonumeric,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
0028,AX,geonumeric,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
0649,OM,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0662,PK,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0825,PW,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0625,PS,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0442,PA,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0801,PG,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0520,PY,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0504,PE,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0708,PH,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0813,PN,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0060,PL,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0010,PT,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0644,QA,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0372,RE,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0066,RO,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0075,RU,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0324,RW,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0819,WS,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0047,SM,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0311,ST,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0632,SA,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0248,SN,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0098,RS,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0355,SC,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0264,SL,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0706,SG,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0479,SX,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0063,SK,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0091,SI,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0806,SB,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0342,SO,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0390,ZA,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0893,GS,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0728,KR,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0225,SS,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0011,ES,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0669,LK,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0466,BL,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0329,SH,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0449,KN,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0465,LC,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0408,PM,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0467,VC,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0224,SD,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0492,SR,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0027,SJ,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0030,SE,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0036,CH,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0608,SY,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0736,TW,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0082,TJ,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0352,TZ,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0680,TH,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0626,TL,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0280,TG,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0839,TK,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0817,TO,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0472,TT,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0212,TN,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0052,TR,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0080,TM,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0454,TC,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0807,TV,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0350,UG,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0072,UA,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0647,AE,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0006,GB,geonumeric,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
0006,GG,geonumeric,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
0006,IM,geonumeric,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
0006,JE,geonumeric,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
0400,US,geonumeric,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
0400,PR,geonumeric,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
0832,UM,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0457,VI,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0524,UY,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0081,UZ,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0816,VU,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0045,VA,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0484,VE,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0690,VN,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0811,WF,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0229,EH,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0653,YE,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0378,ZM,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
0382,ZW,geonumeric,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
