  40 TWQ/Jan92
     O         H         Na        Ca        Mg        Fe        Mn
     Ag        Au        Pb        Zn        Cu        Hg        Si
     As        S         C         Cl        Al        K         F
     Mo        N         P         Ni        Co        W         Ba
     Sn        U         V         Sr        N         I         Br
     Cs        Li        Ti        E         Zr        
  15.99940   1.00797  22.98981  40.08000  24.31200  55.84700  54.93800
 107.87000 196.96700 207.19000  65.37000  63.53999 200.59000  28.08600
  74.92160  32.06400  12.01115  35.45300  26.98151  39.10201  18.99840
  95.94000  14.00670  30.97380  58.71000  58.93320 183.85000 208.98000
 118.69000 238.03000  50.94200  87.62000  14.00670 126.90440  79.90900
 132.90500   6.93900  47.90000   0.00000  91.22000 
****MINERAL DATA*****    from 
!RG Berman (J.Petrology, 1988, 1990) as modified by
!Sverjensky et al. (GCA,1991), and Zhu and Sverjensky (GCA 1991 and 1992)
! 
 Albite                 Na(1)Al(1)Si(3)O(8)              Ab         ALBI
 ST      -3710096.00    -3928421.20       224.4120         10.083        1.00000
 C1        393.63574      -2415.498   -7892826.000    1070636032.        0.00000
 V1       2.63072032     0.00032407    -0.19446932     0.00048611     0.00000000
 D1          0.00000        0.00000        0.00000        0.00000        0.00000
! Above D1 line needed to compute stable ordering relative to high albite
! using Landau-type function of Salje et al. (1985) in external ALBITE routine
 Almandine              Fe(3)Al(2)Si(3)O(12)             Alm        ALMA
 ST      -4943466.00    -5267216.00       340.0070         11.511        1.00000
 C1        573.96191      -1483.127  -29291968.000    5022076928.        0.00000
 V1       1.86125012     0.00074539    -0.05577832     0.00003211     0.00000000
 Andalusite             Al(2)Si(1)O(5)                   And        ANDA   PHASE EQ. FIT
 ST      -2441806.00    -2589972.17        91.4337          5.147        1.00000
 C1        236.47818      -1102.941   -7526810.000     936442368.        0.00000
 V1       2.34426462     0.00007189    -0.07700408     0.00019235     0.00000000
 Annite        Si(3)Fe(3)Al(1)K(1)H(2)O(12)        Ann      ANNI
 ST      -4800044.00    -5142800.00       420.0000         15.408        3.00000
 C1        727.20800      -4775.040  -13831900.000    2119060000.        0.00000
 V1       3.44473262     0.00000000    -0.16969784     0.00000000     0.00000000
 Anorthite              Al(2)Ca(1)Si(2)O(8)              An         ANOR
 ST      -4003221.00    -4228730.47       200.1861         10.075        1.00000
 C1        439.36938      -3734.149          0.000    -317023232.        0.00000
 V1       1.09181141     0.00041985    -0.12724268     0.00031762     0.00000000
 Anthophyllite          Mg(7)Si(8)O(24)H(2)              Ath        ANTH
 ST     -11342582.00   -12069031.71       535.1955         26.560        2.00000
 C1       1219.31348      -5766.535  -34766144.000    4400898048.        0.00000
 V1       2.70597176     0.00031325    -0.12590060     0.00000000     0.00000000
 Antigorite             Mg(48)Si(34)O(99)H(62)O(48)      Atg        ANTI
 ST     -66076529.00   -71364156.29      3602.9958        174.246        1.00000
 C1       7394.51172          0.000 -548363008.000   87284121600.        0.00000
 V1       2.72           0.0008        -0.1485         0.00040        0.0
! October 21, 2016
! Revised volume coefficients consistent with Hilairet et al. (2006) and Yang et al. (2014)
 Aragonite              Ca(1)C(1)O(3)                    Arg        ARAG
 ST      -1128353.67    -1207213.70        88.7000          3.420        1.00000
 C1        195.00000      -2100.000     -10000.000     220000000.        0.00000
 V1       4.18000000     0.00000000    -0.13450000     0.00017000     0.00000000
 Barite                 Ba(1)S(1)O(4)                    BA         BARI
 ST      -1362156.00    -1473186.60       132.21            5.210        1.00000
 C1        141.4000           0.0     -3527112.000             0.        0.00000
 V1       4.50           0.0024        -0.138          0.000219       0.00000000
! October 28, 2016
! G, H, S, Cp, V from Helgeson et al. (1978); volume coefficients from Merry (pers. comm.)
! fit to data from Sawada & Takeuchi (1990) & Crichton et al. (2011); consistent with
! Santamaria-Perez et al. (2011) to 25 GPa and 1,000 C.
 Brucite                Mg(1)O(2)H(2)                    Br         BRUC
 ST       -834868.00     -925936.60        63.0642          2.468        1.00000
 C1        136.83899       -537.130   -4361949.000     552694528.        0.00000
 V1       3.28538493     0.00010940    -0.20228525     0.00067261     0.00000000
 Ca-Al-Pyroxene         Ca(1)Al(2)Si(1)O(6)              CTs        CATS
 ST      -3122310.00    -3298766.68       140.7508          6.356        1.00000
 C1        310.69775      -1671.627   -7455263.000     948781568.        0.00000
 V1       2.22504720     0.00052863    -0.08700441     0.00021712     0.00000000
 Calcite                Ca(1)C(1)O(3)                    Cc         CALC
 ST      -1129200.00    -1206819.09        91.7248          3.690        1.00000
 C1        178.18748      -1657.697    -482722.000     166604928.        0.00000
 V1       0.89068166     0.00227402    -0.14001897     0.00000000     0.00000000
 Chamosite              Fe(5)Al(2)Si(3)O(18)H(8)         Chl        CHAM
 ST      -6495130.       -7101970.        583.20           21.34         2.00000
 C1       1229.233       -10256.5      -12276900.0    2121510000.        0.00000
 V1       2.64515406     0.00000000    -0.18194707     0.00000000     0.00000000
 Chlorannite        Si(3)Fe(3)Al(1)K(1)O(10)Cl(2)        Clan      CLAN
! From Zhu and Sverjensky
 ST      -4582036.00    -4890196.44       449.5290         17.247        3.00000
 C1        690.44368      -4760.137   -8725313.600    1376828880.        0.00000
 V1       3.44473262     0.00000000    -0.16969784     0.00000000     0.00000000
 Chlorapatite             Ca(5)P(3)O(12)Cl      Clap        CLAP
! From Zhu and Sverjensky
 ST      -6217424.00    -6597260.07       399.0699         16.403        1.00000
 C1        663.87528      -4435.877          0.000    -690234480.        0.00000
 V1       0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
 Chlorphlogopite             K(1)Mg(3)Al(1)Si(3)O(10)Cl(2)     Cphl        CPHL
! From Zhu and Sverjensky
 ST      -5600841.00    -5939422.30       360.7026         16.590        1.00000
 C1        573.45904      -2063.549  -16465713.600    2105765360.        0.00000
 V1       3.44473262     0.00000000    -0.16969784     0.00000000     0.00000000
 Chrysotile             Mg(3)Si(2)O(9)H(4)               Chr        CRYS
 ST      -4035373.00    -4363356.18       220.1345         10.720        1.00000
 C1        610.02197      -5581.152   -1857300.000     195472000.        0.00000
 V1       2.71512687     0.00067351    -0.18102799     0.00045243     0.00000000
 Clinochlore       Mg(5)Al(2)Si(3)O(18)H(8)         Chl        CLIN
 ST      -8250546.00    -8909589.84       435.1545         21.147        2.00000
 C1       1214.28442     -11217.129          0.000   -1256253184.        0.00000
 V1       2.64515406     0.00000000    -0.18194707     0.00000000     0.00000000
 Clinozoisite           Ca(2)Al(3)Si(3)O(13)H(1)         cZo        CLZO
 ST      -6496497.00    -6894967.74       287.0759         13.673        3.00000
 C1        749.17037      -6509.283   -2380525.000     124858370.        0.00000
 V1       3.46695614     0.00000000    -0.05151604     0.00012879     0.00000000
 Cordierite (Dry)        Mg(2)Al(4)Si(5)O(18)            aCd        CORD
 ST      -8651517.00    -9158726.56       417.9700         23.311        2.00000
 C1        954.38650      -7962.274   -2317258.000    -370214090.        0.00000
 V1       0.30028742     0.00018017    -0.11582515     0.00000000     0.00000000
 Cordierite             Mg(2)Al(4)Si(5)O(18)             Cd        CORD
 ST      -8651517.00    -9158726.56       417.9700         23.311        2.00000
 C1        954.38650      -7962.274   -2317258.000    -370214090.        0.00000
 V1       0.30028742     0.00018017    -0.11582515     0.00000000     0.00000000
 Corundum               Al(2)O(3)                        Co         CORU
 ST      -1582199.00    -1675699.95        50.8200          2.558        1.00000
 C1        155.01888       -828.387   -3861363.000     409083648.        0.00000
 V1       2.13415030     0.00047180    -0.03852190     0.00003750     0.00000000
 Cristobalite(alpha)      Si(1)O(2)                        aCr        ACRS
 ST       -853918.00     -907753.35        43.3943          2.587        1.00000
 C1         83.51360       -374.693   -2455360.000     280072192.        0.00000
 V1       2.08240619     0.00000000    -0.25145068     0.00000000     0.00000000
 T1           535.15         298.15    -0.14216187     0.00044142           0.00
 T2         0.048000       0.000000   0.0000000000   0.0000000000        0.00000
 Cristobalite(beta)     Si(1)O(2)                        bCr        BCRS
 ST       -853327.00     -906377.23        46.0288          2.730        1.00000
 C1         83.51360       -374.693   -2455360.000     280072192.        0.00000
 V1       0.31892080     0.00000000    -0.10997269     0.00055353     0.00000000
 Dawsonite              Al(1)O(2)H(1)                    Daw        DAWS
 ST      -1782000.00    -1960000.00       131.0000          1.776        1.00000
 C1        142.60000           0.00           0.00           0.00        0.00000
 V1       2.97180367     0.00000000    -0.05992916     0.00000000     0.00000000
! Diamond                C(1)                             Dia        DIAM
! Birch 1966 and Fujihisa (from Fried & Howard 2000) V(P), Skinner 1966 V(T), Victor 1962 Cp
! ST          2900.00        1895.00         2.3800          0.342        1.00000
! C1         36.00400       -411.760   -1688100.000     343890000.        0.00000
! V1       0.64232000     0.00037816    -0.01902500    -0.00002691     0.00000000
 Diaspore               Al(1)O(2)H(1)                    Dsp        DIAS
 ST       -920806.00     -999377.89        35.3082          1.776        1.00000
 C1        143.23953      -1540.409    -323098.000      64632256.        0.00000
 V1       2.97180367     0.00000000    -0.05992916     0.00000000     0.00000000
 Diopside               Mg(1)Ca(1)Si(2)O(6)              Di         DIOP
 ST      -3026202.00    -3200583.50       142.5000          6.620        1.00000
 C1        305.41333      -1604.931   -7165973.000     921837568.        0.00000
 V1       2.77951964     0.00083082    -0.08724773     0.00017069     0.00000000
 Dolomite               Mg(1)Ca(1)C(2)O(6)               Do         DOLO
 ST      -2162354.00    -2325248.43       154.8900          6.443        1.00000
 C1        328.48267      -2554.425   -4688477.000     790382336.        0.00000
 V1       3.20000000     0.00000000    -0.10701904     0.00000000     0.00000000
 D1         -9.42300       -2.27260   385300.00000        0.01732        0.00000
 D2          0.00001        0.00000      298.15000     1423.00000        0.00000
 Dravite                Na(1)Mg(3)Al(6)Si(6)O(31)H(4)    Dr         DRAV
 ST      -14543123.0    -15509900.        648.22           31.734        1.00000
 C1       2055.59        -22404.68     4099080.       -370214090.        0.00000
 V1       2.20000000     0.00088000    -0.11600000     0.00029000     0.00000000
