flowobject_from,flowobject_to,classification_from,classification_to,comment,skos_uri
C_Lemos,fi_01322,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Orans,fi_01323,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Tmand,fi_01324,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_oFru_cit,fi_01329,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Graps,fi_01330,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Appls,fi_01341,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Pears,fi_01342_01,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Quins,fi_01342_02,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Apris,fi_01343,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Chers,fi_01344_02,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cherr,fi_01344_01,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Peacs,fi_01345,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Plums,fi_01346,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_oFru_pom,fi_01349_10,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_oFru_ston,fi_01349_20,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Currs,fi_01351_01,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Gooss,fi_01351_02,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Kiwi,fi_01352,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Rasps,fi_01353,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Stras,fi_01354,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Blues,fi_01355_01,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Crans,fi_01355_02,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Berrs,fi_01355_90,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Caros,fi_01356,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Perss,fi_01359_01,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cashe,fi_01359_02,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_oFru_fresh,fi_01359_90,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Almol,fi_01371,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cashl,fi_01372,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Chest,fi_01373,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Hazel,fi_01374,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Pists,fi_01375,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Walnl,fi_01376,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Brazl,fi_01377,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Arecs,fi_01379_01,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Kola,fi_01379_02,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Nutss,fi_01379_90,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Soybs,fi_0141,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Groul,fi_01422,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cottd,fi_0143,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Linsd,fi_01441,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Mustd,fi_01442,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Raped,fi_01443,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Sesad,fi_01444,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Sunfd,fi_01445,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Saffd,fi_01446,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Poppd,fi_01448,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Melonse,fi_01449_01,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Hempd,fi_01449_02,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Oilss,fi_01449_90,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Castd,fi_01449_90_1,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Olivs,fi_01450,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cocon,fi_01460,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_palm,fi_01491_01,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Copra,fi_01492,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Kari,fi_01499_01,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Tung_nuts,fi_01499_02,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Jojod,fi_01499_03,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Talld,fi_01499_04,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Kapot,fi_01499_05,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Kapol,fi_01499_90_1,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Kapod,fi_01499_90_2,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Potas,fi_01510,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cassa,fi_01520_01,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cassd,fi_01520_02,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Swees,fi_01530,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Yams,fi_01540,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Taro,fi_01550,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Yautia,fi_01591,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Coffn,fi_01610,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Teaa,fi_01620,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Mate,fi_01630,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cocoa,fi_01640,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Pepp,fi_01651,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Nutms,fi_01653,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Anisr,fi_01654,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cinn,fi_01655,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Clovs,fi_01656,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Gingr,fi_01657,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Vania,fi_01658,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Hops,fi_01659,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Chics,fi_01691,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Spics,fi_01699,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Beany,fi_01701,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Broay,fi_01702,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Chick,fi_01703,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Lents,fi_01704,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Peasy,fi_01705,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cowpea,fi_01706,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Piges,fi_01707,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Bambs,fi_01708,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Vetcs,fi_01709_01,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Lupis,fi_01709_02,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Pulss,fi_01709_90,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Sugat,fi_01801,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Sugae,fi_01802,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Sugacrs,fi_01809,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Maize,fi_01911,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_seed_cotton,fi_01921_01,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cotton,fi_01921_02,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Jute,fi_01922_01,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Bastr,fi_01922_02,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Flaxw,fi_01929_01,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Hemp,fi_01929_02,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Kapo_bre,fi_01929_03,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Ramie,fi_01929_04,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Sisal,fi_01929_05,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Agavs,fi_01929_06,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Manila,fi_26190_07,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Coirr,fi_01929_08,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_oFibrs,fi_01929_90,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Peppt,fi_01930_01,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Pyred,fi_01930_02,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Rubber,fi_01950,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Tobac,fi_01970,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_AGRI,fi_02,bonsut,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
C_Catmeat,fi_02111,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Bufmeat,fi_02112,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Shemeat,fi_02122,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Goameat,fi_02123,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Horses,fi_02131,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Asses,fi_02132,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Pigmeat,fi_02140,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Polmeat,fi_0215,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Catmilk,fi_02211,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Bufmilk,fi_02212,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Shemilk,fi_02291,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Coamilk,fi_02292,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cammilk,fi_02293,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Eggsl,fi_0231,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Eggs_ggs,fi_0232,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Othanpr,fi_024,bonsut,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
C_Othanpr,fi_029,bonsut,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
C_Honel,fi_02910,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Snaia,fi_02920,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Wool_asy,fi_02941,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Silk_ree,fi_02944_1,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Silk_wool,fi_02944_2,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Hide_cow,fi_02951_01,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Hide_buff,fi_02951_03,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Skin_she,fi_02953,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Skin_goat,fi_02954,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Beesx,fi_02960_01,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_FORE_all,fi_03,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_FORE,fi_0311,bonsut,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
C_FORE,fi_0312,bonsut,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
C_FORE_comb,fi_0313,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_FORP,fi_032,bonsut,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
C_FISH,fi_04,bonsut,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
C_F_aqua,fi_04_x1,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_F_capture,fi_04_x2,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_ANTH,fi_11010_1,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_OTBC,fi_11010_2,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_COKC,fi_11010_3,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_PATF,fi_11020,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_LIBC,fi_11030_1,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_SUBC,fi_11030_2,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_BKBP,fi_11040,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_PEAT,fi_11050,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_COIL,fi_1201,bonsut,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
C_GASL,fi_2711_11,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_GASE,fi_2711_21,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_COIL,fi_1203,bonsut,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
C_ORAN,fi_13000,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_IRON,fi_14100,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_COPO,fi_14210,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_NIKO,fi_14220,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_ALUO,fi_14230,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_PREO,fi_14240,bonsut,bonsai,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_ONFO,fi_2602_00,bonsut,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
C_ONFO,fi_2605_00,bonsut,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
C_LZTO,fi_2607_00,bonsut,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
C_LZTO,fi_2608_00,bonsut,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
C_LZTO,fi_2609_00,bonsut,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
C_ONFO,fi_2610_00,bonsut,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
C_ONFO,fi_2611_00,bonsut,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
C_ONFO,fi_2613_10,bonsut,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
C_ONFO,fi_2613_90,bonsut,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
C_ONFO,fi_2614_00,bonsut,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
C_ONFO,fi_2615_10,bonsut,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
C_ONFO,fi_2615_90,bonsut,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
C_ONFO,fi_2617_10,bonsut,bonsai,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch
